star_name,ra,dec,ra_J2016,dec_J2016,tic_id,gaia_dr2_id,gaia_dr3_id,hip_name,tm_name,tyc_name,wds_designation,simbad_name,source_list_fl,sy_pmra,sy_pmraerr,sy_pmdec,sy_pmdecerr,sy_pmsrc,sy_pm_reflink,sy_ujmag,sy_ujmagerr,sy_ujmagsrc,sy_ujmag_reflink,sy_bmag,sy_bmagerr,sy_bmagsrc,sy_bmag_reflink,sy_vmag,sy_vmagerr,sy_vmagsrc,sy_vmag_reflink,sy_rcmag,sy_rcmagerr,sy_rcmagsrc,sy_rcmag_reflink,sy_icmag,sy_icmagerr,sy_icmagsrc,sy_icmag_reflink,sy_jmag,sy_jmagerr,sy_jmagsrc,sy_jmag_reflink,sy_hmag,sy_hmagerr,sy_hmagsrc,sy_hmag_reflink,sy_kmag,sy_kmagmerr,sy_kmagsrc,sy_kmag_reflink,sy_tmag,sy_tmagerr,sy_gaiamag,sy_gaiamagerr,sy_gaiamagsrc,sy_gaiamag_reflink,sy_bpmag,sy_bpmagerr,sy_rpmag,sy_rpmagerr,sy_plx,sy_plxerr,sy_plxsrc,sy_plx_reflink,sy_dist,sy_disterr,sy_distsrc,sy_dist_reflink,ambiguous_dist_fl,st_spectype,st_spectype_reflink,dwarf_fl,st_teff,st_tefferr,st_teffsrc,st_teff_reflink,st_logg,st_loggerr,st_loggsrc,st_logg_reflink,st_loggspec,st_loggspecerr,st_loggspecsrc,st_loggspec_reflink,st_met,st_meterr,st_metsrc,st_met_reflink,st_lum,st_lumerr,st_lumsrc,st_lum_reflink,st_rad,st_raderr,st_radsrc,st_rad_reflink,st_mass,st_masserr,st_masssrc,st_mass_reflink,uncertain_M_flag,st_age,st_ageerr,st_agesrc,st_age_reflink,contaminant_fl,brightest_sep,brightest_Gmag,brightest_id,nearest_sep,nearest_Gmag,nearest_id,known_binary_fl,gaia_binary_fl,wds_comp,wds_sep,wds_deltamag,GCNS_companion,GCNS_sep,GCNS_mag_diff,sy_planets_flag,hostname,Name,Teff,logg,vsini,SimbadName,_RA,_DE
TIC 48769732,299.33183,-12.567985,299.3314167165001,-12.570278242707582,48769732.0,,4.1889976065672806e+18,98204.0,2MASS J19571964-1234044,5746-00230-1,WDS J19573-1234A,HD 188807,tic_bright,-93.77,0.09,-514.911,0.068,TIC tic7,2019AJ....158..138S,11.851,,Simbad 2010MNRAS.403.1949K,2010MNRAS.403.1949K,10.612,,Simbad 2010MNRAS.403.1949K,2010MNRAS.403.1949K,9.285,,Simbad 2010MNRAS.403.1949K,2010MNRAS.403.1949K,8.473,,Simbad 2010MNRAS.403.1949K,2010MNRAS.403.1949K,7.774,,Simbad 2010MNRAS.403.1949K,2010MNRAS.403.1949K,6.817,0.018,TIC,2019AJ....158..138S,6.197,0.024,TIC,2019AJ....158..138S,6.015,0.016,TIC,2019AJ....158..138S,7.861,0.017,8.729496955871582,0.0027672924862413,gaia_dr3,2023A&A...674A...1G,9.504206657409668,0.0028731848406763,7.87294340133667,0.0037953987320496,55.8238,0.0247,Simbad 2020yCat.1350....0G,2020yCat.1350....0G,17.9135,0.0079,Simbad 2020yCat.1350....0G,2020yCat.1350....0G,0,K7V,2006AJ....132..161G,1,4054.0,3.0,gspspec,2023A&A...674A...1G,4.562815672266181,0.0555156769985897,calculated_from_M_and_R,Calculated Value,4.989999771118164,0.0300002098083496,gspspec,2023A&A...674A...1G,-0.3199999928474426,0.0050000101327895,gspspec [M/H],2023A&A...674A...1G,-0.93632007992836,0.0188702822257336,gaia_dr3_flame,2023A&A...674A...1G,0.6898030593291147,0.0150208546210538,calc_from_L_and_Teff,Calculated Value,0.6341591707593124,0.0762144756853229,TIC_teff_mass_relation,Calculated Value,0,,,,,,,,,,,,1,1,A,62.7,5.970000000000001,4.1889968850112686e+18,62.6954,4.8007,0,,HD 18144,5514.1,4.47,0.49,HD 18144,43.82252,16.30919
TIC 139023644,306.68598226313,-43.56639219754,,,139023644.0,6.679053545511522e+18,6.679053481089436e+18,100836.0,2MASS J20264445-4333572,7961-01417-1,WDS J20267-4334AB,HD 194327,tic_bright,120.42,2.35,-123.71,1.18,Simbad 2007A&A...474..653V,2007A&A...474..653V,,,,,9.51,0.02,Simbad 2002A&A...384..180F,2002A&A...384..180F,8.63,0.02,Simbad 2002A&A...384..180F,2002A&A...384..180F,,,,,,,,,7.117,0.023,TIC,2019AJ....158..138S,6.718,0.029,TIC,2019AJ....158..138S,6.587,0.031,TIC,2019AJ....158..138S,7.865,0.007,8.3947,,,,8.81615,,7.7899,,21.96,1.46,Simbad 2007A&A...474..653V,2007A&A...474..653V,45.53734061930784,3.02752811039114,Simbad plx 2007A&A...474..653V,2007A&A...474..653V,0,K0V,1978MSS...C02....0H,1,5122.0,,TIC,2019AJ....158..138S,4.283442110055027,,calculated_from_M_and_R,Calculated Value,,,,,-0.16,,gcs_reanalysis,2011A&A...530A.138C,-0.13910762352436,,gcs_Fbol,Calculated Value,1.0819811254534315,,calc_from_L_and_Teff,Calculated Value,0.82,0.0149999999999999,gcs_reanalysis,2011A&A...530A.138C,0,11.5,2.6050000000000004,gcs_reanalysis,2011A&A...530A.138C,,8.785673,13.940215,6.679053481088342e+18,8.785673,13.940215,6.679053481088342e+18,1,0,AB,0.3,0.2299999999999986,,,,0,,HD 199305,4903.66,4.22,-4.74,HD 199305,313.33245,62.15439
TIC 504914683,321.66692874348,-22.41102158324,,,504914683.0,6.828125061422932e+18,,,,,,,tic_bright,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.871,0.6,8.30087,,,,,,,,,,,,,,,,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,0.862495,3.530039,6.828125061423674e+18,0.862495,3.530039,6.828125061423674e+18,0,0,,,,,,,0,,HD 189625,5877.01,4.5,1.64,HD 189625,300.38667,-16.869
TIC 71105677,92.069007,64.067184,,,71105677.0,,,,2MASS J06081656+6404018,,,,tic_bright,,,,,,,,,,,10.46,,TIC tycho2,2019AJ....158..138S,,,,,,,,,,,,,9.647,,TIC,2019AJ....158..138S,13.526,0.329,TIC,2019AJ....158..138S,13.591,0.334,TIC,2019AJ....158..138S,7.871,,,,,,,,,,,,,,,,,,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,4.04904,9.737088,1.0081455143400374e+18,4.04904,9.737088,1.0081455143400374e+18,0,0,,,,,,,0,,HD 9224,5869.66,4.25,0.07,HD 9224,22.83135,29.41309
TIC 426439059,281.06231181603,-17.54269136617,281.0623214017,-17.5426911425,426439059.0,,,,2MASS J18441496-1732336,,,IRAS 18413-1735,tic_bright,-0.806,0.105,-2.187,0.08,Simbad 2020yCat.1350....0G,2020yCat.1350....0G,,,,,,,,,17.854,0.494,TIC ucac4,2019AJ....158..138S,16.52,0.16,Simbad 2009yCat.1315....0Z,2009yCat.1315....0Z,10.08,0.03,Simbad 2005yCat.2263....0D,2005yCat.2263....0D,5.534,0.019,TIC,2019AJ....158..138S,4.778,0.258,TIC,2019AJ....158..138S,4.259,0.278,TIC,2019AJ....158..138S,7.873,0.03,,,,,,,,,-0.0082,0.0884,GaiaDR3,2023A&A...674A...1G,,,,,0,M,2011CBET.2865....1N,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,1.0,9.270295,19.130526,4.098783944559933e+18,4.172684,21.281559,4.098783948849865e+18,0,0,,,,,,,0,,HD 193017,6126.38,4.37,2.49,HD 193017,304.54169,-4.72866
TIC 439901899,44.903988,-0.627271,,,439901899.0,,,,2MASS J02593695-0037381,,,,tic_bright,,,,,,,,,,,9.071,0.083,TIC apassdr9,2019AJ....158..138S,8.673,0.144,TIC apassdr9,2019AJ....158..138S,,,,,,,,,16.556,0.291,TIC,2019AJ....158..138S,16.158,0.316,TIC,2019AJ....158..138S,14.99,,TIC,2019AJ....158..138S,7.878,0.663,,,,,,,,,,,,,,,,,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,0,0,,,,,,,0,,HD 100167,5863.0,4.37,5.28,HD 100167,172.97464,41.43939
TIC 260357221,312.145109,-13.542396,,,260357221.0,,,,2MASS J20483482-1332326,5769-01691-1,WDS J20486-1333AB,HD 198128,tic_bright,15.5,1.3,-23.5,1.3,TIC tic7,2019AJ....158..138S,,,,,9.16,0.02,Simbad 2000A&A...355L..27H,2000A&A...355L..27H,8.76,0.02,Simbad 2000A&A...355L..27H,2000A&A...355L..27H,,,,,,,,,7.888,0.026,TIC,2019AJ....158..138S,7.786,0.069,TIC,2019AJ....158..138S,7.661,0.017,TIC,2019AJ....158..138S,7.88,0.019,,,,,,,,,,,,,,,,,0,F3IV,1988MSS...C04....0H,1,6678.640323722466,,Pecaut_and_Mamajek_2013,Calculated Value,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,0.470671,9.231231,6.887818990804567e+18,0.470671,9.231231,6.887818990804567e+18,1,0,AB,0.3,0.0,,,,0,,HD 218730,5966.59,4.44,2.07,HD 218730,347.60298,-7.812
TIC 321573830,266.507888,-26.972851,,,321573830.0,,,,2MASS J17460189-2658222,,,,tic_bright,,,,,,,,,,,8.02,,TIC tycho2,2019AJ....158..138S,,,,,,,,,,,,,7.53,9.998,TIC,2019AJ....158..138S,8.207,,TIC,2019AJ....158..138S,6.579,0.283,TIC,2019AJ....158..138S,7.882,9.999,,,,,,,,,,,,,,,,,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,4.617431,7.176475,4.060812791489843e+18,0.883186,16.553989,4.060812795826133e+18,0,0,,,,,,,0,,HD 21197,4667.39,4.49,0.68,HD 21197,51.24888,-5.36375
TIC 270481039,0.208434,-32.735979,,,270481039.0,,,,2MASS J00005002-3244095,6992-00417-1,WDS J00008-3244AB,HD 224811,tic_bright,-11.6,1.2,-12.4,1.2,TIC tic7,2019AJ....158..138S,,,,,10.26,0.03,Simbad 2000A&A...355L..27H,2000A&A...355L..27H,8.99,0.01,Simbad 2000A&A...355L..27H,2000A&A...355L..27H,,,,,,,,,6.898,0.024,TIC,2019AJ....158..138S,6.314,0.031,TIC,2019AJ....158..138S,6.14,0.021,TIC,2019AJ....158..138S,7.901,0.033,,,,,,,,,,,,,,,,,0,K2III,1982MSS...C03....0H,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,0.229289,9.286261,2.3135380143562834e+18,0.229289,9.286261,2.3135380143562834e+18,1,0,AB,0.4,0.0200000000000013,,,,0,,HD 175518,5533.81,4.33,1.82,HD 175518,283.97071,-5.74522
TIC 247985093,352.9689,19.9372,352.9716753030632,19.937313746866927,247985093.0,,2.824770686019004e+18,116132.0,2MASS J23315244+1956138,1723-00023-1,WDS J23317+1956B,BD+19  5116B,tic_near,584.06,2.0,21.64,2.0,TIC tic7,2019AJ....158..138S,,,,,14.8,,Simbad 2005AJ....129.1483L,2005AJ....129.1483L,10.183,0.052,TIC cdwrf,2019AJ....158..138S,12.165,0.04,Simbad 2012yCat.1322....0Z,2012yCat.1322....0Z,,,,,7.101,0.081,TIC,2019AJ....158..138S,6.555,0.049,TIC,2019AJ....158..138S,6.262,0.042,TIC,2019AJ....158..138S,7.904,0.04,10.828941345214844,0.0028498951791937,gaia_dr3,2023A&A...674A...1G,12.704212188720703,0.0079444861326948,9.530133247375488,0.0040483911746896,159.9085,0.0513,Simbad 2020yCat.1350....0G,2020yCat.1350....0G,6.2535,0.002,Simbad 2020yCat.1350....0G,2020yCat.1350....0G,0,M4.0Ve,2015AJ....149..106D,1,3268.0,,Simbad 2020ApJ...892...31B,2020ApJ...892...31B,4.500829535112028,,calculated_from_M_and_R,Calculated Value,,,,,0.03,,Simbad 2020ApJ...892...31B,2020ApJ...892...31B,-1.647589012268409,0.0362353859065358,update McDonald2017,2017MNRAS.471..770M,0.4680519328057512,,calc_from_L_and_Teff,Calculated Value,0.2531337155160046,0.0055537383371384,Mann2019,Calculated Value,0,,,,,,5.376413,9.043998,2.824770686019004e+18,5.376413,9.043998,2.824770686019004e+18,1,1,B,5.3,-1.8800000000000008,,,,0,,HD 99610,5704.77,4.38,1.73,HD 99610,171.87599,-12.43596
TIC 88456034,46.485899,-25.147928,,,88456034.0,,,,2MASS J03055661-2508525,6441-00599-1,WDS J03059-2509AB,HD  19351,tic_bright,-0.7,1.6,-0.3,1.6,TIC tic7,2019AJ....158..138S,,,,,10.37,0.04,Simbad 2000A&A...355L..27H,2000A&A...355L..27H,9.05,0.02,Simbad 2000A&A...355L..27H,2000A&A...355L..27H,,,,,,,,,6.832,0.018,TIC,2019AJ....158..138S,6.159,0.02,TIC,2019AJ....158..138S,6.005,0.018,TIC,2019AJ....158..138S,7.904,0.028,,,,,,,,,,,,,,,,,0,K1/2III,1988MSS...C04....0H,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,1.0,0.05934,9.119157,5.074539048892676e+18,0.05934,9.119157,5.074539048892676e+18,1,0,AB,0.3,0.4000000000000003,,,,0,,HD 8648,5807.11,4.31,0.49,HD 8648,21.33378,1.46086
TIC 952261043,183.95082775005,-17.54183445924,,,952261043.0,3.5207745343815885e+18,,,,,,,tic_bright,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.905,0.6,8.33545,,,,,,,,,,,,,,,,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,0,0,,,,,,,0,,HD 106116,5657.99,4.35,-0.36,HD 106116,183.12018,-3.08447
TIC 147950612,167.657149,69.898475,,,147950612.0,,,,2MASS J11103771+6953545,4385-00382-1,WDS J11106+6954AB,HD  96852,tic_near,-17.5,1.3,-2.5,1.3,TIC tic7,2019AJ....158..138S,,,,,9.21,0.02,Simbad 2000A&A...355L..27H,2000A&A...355L..27H,8.61,0.01,Simbad 2000A&A...355L..27H,2000A&A...355L..27H,,,,,,,,,7.281,0.02,TIC,2019AJ....158..138S,6.936,0.02,TIC,2019AJ....158..138S,6.825,0.021,TIC,2019AJ....158..138S,7.91,0.017,,,,,,,,,,,,,47.9076,,TIC,2019AJ....158..138S,0,F8,1993yCat.3135....0C,1,5889.298042451787,,Pecaut_and_Mamajek_2013,Calculated Value,4.643792256072532,,calculated_from_M_and_R,Calculated Value,,,,,,,,,-0.1420781503596258,,Pecaut_and_Mamajek_2013,Calculated Value,0.8156174386584373,,calc_from_L_and_Teff,Calculated Value,1.0683108382230466,0.1246211218875424,TIC_teff_mass_relation,Calculated Value,0,,,,,,0.205664,9.009719,1.0741334949539156e+18,0.205664,9.009719,1.0741334949539156e+18,1,0,AB,0.3,0.4899999999999984,,,,0,,HD 73667,4914.93,4.48,0.1,HD 73667,129.96163,11.52267
TIC 347736056,256.104263,-36.518107,,,347736056.0,,,,2MASS J17042502-3631051,7372-00614-1,WDS J17044-3631AB,HD 322615,tic_bright,3.4,1.5,6.7,1.5,TIC tic7,2019AJ....158..138S,,,,,10.78,0.06,Simbad 2000A&A...355L..27H,2000A&A...355L..27H,9.4,0.02,Simbad 2000A&A...355L..27H,2000A&A...355L..27H,,,,,,,,,6.691,0.024,TIC,2019AJ....158..138S,6.076,0.031,TIC,2019AJ....158..138S,5.859,0.02,TIC,2019AJ....158..138S,7.917,0.033,,,,,,,,,,,,,,,,,0,K2,1995A&AS..110..367N,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,0.179617,9.437168,5.976752965855864e+18,0.179617,9.437168,5.976752965855864e+18,1,0,AB,0.5,0.1999999999999993,,,,0,,HD 96574,6091.86,4.2,3.39,HD 96574,166.90083,13.85882
TIC 379499784,257.029526,-41.723007,,,379499784.0,5.965924361166271e+18,,,2MASS J17080708-4143228,,WDS J17081-4143B,HD 154590B,tic_bright,-180.747,0.076,-317.939,0.055,Simbad 2020yCat.1350....0G,2020yCat.1350....0G,,,,,9.31,,TIC tycho2,2019AJ....158..138S,,,,,,,,,,,,,7.405,0.24,TIC,2019AJ....158..138S,7.109,0.257,TIC,2019AJ....158..138S,6.962,0.515,TIC,2019AJ....158..138S,7.927,0.299,,,,,,,,,43.5438,0.0593,Simbad 2020yCat.1350....0G,2020yCat.1350....0G,22.9654,0.0312,Simbad 2020yCat.1350....0G,2020yCat.1350....0G,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,8.472069,7.92698,5.965924361179145e+18,5.715167,12.932096,5.965924361166271e+18,1,0,B,4.6,-4.6,,,,0,,HD 171665,5701.41,4.51,0.02,HD 171665,279.3035,-25.67127
TIC 16549954,102.551011,39.952591,,,16549954.0,,,,2MASS J06501224+3957093,,,,tic_bright,,,,,,,,,,,9.17,,TIC tycho2,2019AJ....158..138S,,,,,,,,,,,,,7.635,0.411,TIC,2019AJ....158..138S,6.883,0.275,TIC,2019AJ....158..138S,7.36,,TIC,2019AJ....158..138S,7.936,,,,,,,,,,,,,,,,,,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,4.976985,7.778549,9.446198212949418e+17,0.661428,10.739166,9.44619821295003e+17,0,0,,,,,,,0,,HD 173701,5367.61,4.4,1.43,HD 173701,281.14633,43.83327
TIC 257505374,31.2702,-17.6146,31.2762752397911,-17.615403066083893,257505374.0,,5.138510181584617e+18,9724.0,2MASS J02050492-1736528,5856-02250-1,WDS J02051-1737A,BD-18   359,tic_near,1305.78,2.0,-174.02,2.0,TIC tic7,2019AJ....158..138S,12.86,,Simbad 2010MNRAS.403.1949K,2010MNRAS.403.1949K,11.705,,Simbad 2010MNRAS.403.1949K,2010MNRAS.403.1949K,10.189,,Simbad 2010MNRAS.403.1949K,2010MNRAS.403.1949K,9.141,,Simbad 2010MNRAS.403.1949K,2010MNRAS.403.1949K,7.851,,Simbad 2010MNRAS.403.1949K,2010MNRAS.403.1949K,6.542,0.021,TIC,2019AJ....158..138S,5.898,0.024,TIC,2019AJ....158..138S,5.662,0.02,TIC,2019AJ....158..138S,7.945,0.032,9.170510292053224,0.0028029355888955,gaia_dr3,2023A&A...674A...1G,10.436235427856444,0.0033000300938775,8.040668487548828,0.0038620022877771,107.2972,0.2307,Simbad 2020yCat.1350....0G,2020yCat.1350....0G,9.3199,0.02,Simbad 2020yCat.1350....0G,2020yCat.1350....0G,0,M2.5,2010MNRAS.403.1949K,1,3358.0,3.5,gspspec,2023A&A...674A...1G,4.59951318903297,0.0639288773320807,calculated_from_M_and_R,Calculated Value,4.21999979019165,0.0149998664855957,gspspec,2023A&A...674A...1G,-0.4900000095367431,0.0150000005960464,gspspec [M/H],2023A&A...674A...1G,-1.429946069870883,0.0631585024460161,calc_from_gaia,Calculated Value,0.569532125531095,0.0414299238745161,calc_from_L_and_Teff,Calculated Value,0.4704159237431661,0.0105366881543298,Mann2019,Calculated Value,0,,,,,,,,,,,,1,1,A,0.2,3.82,,,,0,,HD 110315,4568.27,4.42,1.08,HD 110315,190.27702,15.37667
TIC 64031018,37.513912,-20.888336,,,64031018.0,,,,2MASS J02300333-2053180,5862-01364-1,WDS J02301-2053AB,HD  15610,tic_bright,10.5,1.5,0.1,1.5,TIC tic7,2019AJ....158..138S,,,,,10.06,0.04,Simbad 2000A&A...355L..27H,2000A&A...355L..27H,8.93,0.02,Simbad 2000A&A...355L..27H,2000A&A...355L..27H,,,,,,,,,7.025,0.019,TIC,2019AJ....158..138S,6.49,0.042,TIC,2019AJ....158..138S,6.371,0.02,TIC,2019AJ....158..138S,7.948,0.029,,,,,,,,,,,,,,,,,0,K0/1III,1988MSS...C04....0H,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,0.211201,9.109869,5.129781639808257e+18,0.211201,9.109869,5.129781639808257e+18,1,0,AB,0.4,0.200000000000001,,,,0,,HD 167389,5952.96,4.52,2.1,HD 167389,273.28011,41.47536
TIC 337133829,33.97198667639,6.62609222153,33.97196200714,6.62609347919,337133829.0,2.520246127362594e+18,2.520246127362594e+18,10552.0,2MASS J02155340+0637349,0044-01047-1,WDS J02159+0638AB,HD  13959,tic_bright,-114.09,2.74,-54.39,1.82,Simbad 2007A&A...474..653V,2007A&A...474..653V,,,,,10.12,,Simbad,,9.07,,Simbad,,,,,,,,,,6.987,0.023,TIC,2019AJ....158..138S,6.484,0.033,TIC,2019AJ....158..138S,6.31,0.016,TIC,2019AJ....158..138S,7.955,0.006,9.157906,0.018527,gaia_dr3,2023A&A...674A...1G,9.208516,0.003024,7.882857,0.003817,27.83,2.14,Simbad 2007A&A...474..653V,2007A&A...474..653V,35.932446999640675,2.763041199397451,Simbad plx 2007A&A...474..653V,2007A&A...474..653V,0,K4V,,1,4531.0,125.0,McDonald2017,2017MNRAS.471..770M,4.447856093635674,0.1814657896883706,calculated_from_M_and_R,Calculated Value,4.179,,McDonald2017,2017MNRAS.471..770M,,,,,-0.5771434281400181,0.1682846846457191,calc_from_gaia,Calculated Value,0.8350121723072205,0.1682117848157298,calc_from_L_and_Teff,Calculated Value,0.7131388217645153,0.0789781327157068,TIC_teff_mass_relation,Calculated Value,0,,,,,1.0,,,,,,,1,0,AB,0.4,-0.0500000000000007,,,,0,,HD 11505,5778.56,4.41,0.28,HD 11505,28.27583,-1.32694
TIC 510264574,46.44302386166,43.70246326871,,,510264574.0,4.329163868572618e+17,,,,2859-2231-2,WDS J03058+4342B,HD  19091B,tic_bright,-3.8,0.9,-3.0,1.0,Simbad 2002A&A...384..180F,2002A&A...384..180F,,,,,8.8,0.02,Simbad 2002A&A...384..180F,2002A&A...384..180F,8.8,0.02,Simbad 2002A&A...384..180F,2002A&A...384..180F,,,,,,,,,,,,,,,,,,,,,7.962,0.6,8.39158,,,,,,,,,,,,,,,,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,0.68736,6.905178,4.329163868594107e+17,0.68736,6.905178,4.329163868594107e+17,1,0,B,0.7,-1.5700000000000005,,,,0,,HD 201891,6234.53,4.38,-0.35,HD 201891,317.99597,17.72775
TIC 705499825,87.74018664827,-35.76667585859,,,705499825.0,2.887731882920242e+18,,,,,,,tic_bright,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.97,0.6,8.40007,,,,,,,,,,,,,,,,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,0.635943,2.804179,2.887731882922768e+18,0.635943,2.804179,2.887731882922768e+18,0,0,,,,,,,0,,HD 105405,6130.87,4.2,2.56,HD 105405,182.029,39.6555
TIC 840317207,148.18998045726,26.00649016579,,,840317207.0,6.438194846159116e+17,,,,,,,tic_bright,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.972,0.6,8.40188,,,,,,,,,,,,,,,,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,0.909428,3.530155,6.438194846171415e+17,0.909428,3.530155,6.438194846171415e+17,0,0,,,,,,,0,,HD 117126,5757.94,4.77,6.13,HD 117126,202.07795,-0.84019
TIC 522731275,55.73121255288,47.78720007514,,,522731275.0,2.485778679836343e+17,,,,,,,tic_bright,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.979,0.6,8.40936,,,,,,,,,,,,,,,,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,0.845467,2.982313,2.485778679885353e+17,0.845467,2.982313,2.485778679885353e+17,0,0,,,,,,,0,,HD 75302,5723.37,4.51,0.46,HD 75302,132.3022,3.48475
TIC 301328679,352.165121,-4.561393,,,301328679.0,,,,2MASS J23283962-0433410,,,,tic_bright,,,,,,,,,,,,,,,,,,,,,,,,,,,7.47,0.02,TIC,2019AJ....158..138S,7.241,0.046,TIC,2019AJ....158..138S,7.16,0.02,TIC,2019AJ....158..138S,7.981,0.039,,,,,,,,,,,,,,,,,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,0,0,,,,,,,0,,HD 984,6479.37,4.43,21.05,HD 984,3.54272,-7.19911
TIC 181239866,175.05476128061,-37.8696332661,,,181239866.0,5.385883319828562e+18,,,2MASS J11401312-3752110,7741-01152-1,,TYC 7741-1152-1,tic_near,-38.118,1.796,-41.163,2.14,TIC gaia2,2019AJ....158..138S,,,,,11.673,0.01,Simbad 2012yCat.1322....0Z,2012yCat.1322....0Z,11.075,0.01,Simbad 2012yCat.1322....0Z,2012yCat.1322....0Z,11.014,0.03,Simbad 2012yCat.1322....0Z,2012yCat.1322....0Z,10.434,0.03,Simbad 2005yCat.2263....0D,2005yCat.2263....0D,10.021,0.024,TIC,2019AJ....158..138S,9.741,0.022,TIC,2019AJ....158..138S,9.696,0.023,TIC,2019AJ....158..138S,10.64,0.007,11.0451,,,,11.2881,,10.518,,23.4705,1.2152,TIC gaia2,2019AJ....158..138S,42.7772,2.2889,TIC bj2018,2019AJ....158..138S,0,,,0,6080.1,,TIC,2019AJ....158..138S,5.874319710559484,,calculated_from_M_and_R,Calculated Value,,,,,-0.2,0.1,TIC,2019AJ....158..138S,-1.2896952172106348,,calc_from_gaia,Calculated Value,0.2041660806692945,,calc_from_L_and_Teff,Calculated Value,1.138201796817935,0.1416840357447924,TIC_teff_mass_relation,Calculated Value,1,,,,,,1.185025,11.654929,5.385883324123551e+18,0.879577,11.695258,5.385883324126527e+18,0,0,,,,,,,0,,HD 153627,5981.85,4.32,0.87,HD 153627,255.06821,10.82281
TIC 73499040,154.9736,-41.8171,,,73499040.0,5.416513965725698e+18,,,2MASS J10195366-4149012,,WDS J10199-4148B,CE 149,tic_near,-88.09,2.0,-427.36,2.0,TIC tic7,2019AJ....158..138S,,,,,14.78,0.04,Simbad 2012yCat.1322....0Z,2012yCat.1322....0Z,13.16,0.03,Simbad 2012yCat.1322....0Z,2012yCat.1322....0Z,12.82,0.06,Simbad 2012yCat.1322....0Z,2012yCat.1322....0Z,10.47,0.03,Simbad 2005yCat.2263....0D,2005yCat.2263....0D,9.062,0.034,TIC,2019AJ....158..138S,8.539,0.042,TIC,2019AJ....158..138S,8.292,0.025,TIC,2019AJ....158..138S,10.589,0.04,,,,,,,,,46.63,2.61,Simbad 2017AJ....153...14W,2017AJ....153...14W,21.44542140253056,1.200354918734822,Simbad plx 2017AJ....153...14W,2017AJ....153...14W,1,M3.5,1985ApJS...59..197B,1,3200.0,,Simbad 2020AJ....160...83S,2020AJ....160...83S,5.287380426865028,,calculated_from_M_and_R,Calculated Value,,,,,,,,,-2.341701957893453,,update_TIC,Calculated Value,0.2195339589338977,,calc_from_L_and_Teff,Calculated Value,0.3406561376369736,0.00761896830743,Mann2019,Calculated Value,0,,,,,,7.053224,12.271125,5.416513965732438e+18,7.053224,12.271125,5.416513965732438e+18,1,0,B,30.9,-1.5199999999999996,,,,0,,HD 25665,4921.58,4.52,0.89,HD 25665,62.396,69.54139
