star_name,ra,dec,ra_J2016,dec_J2016,tic_id,gaia_dr2_id,gaia_dr3_id,hip_name,tm_name,tyc_name,wds_designation,simbad_name,source_list_fl,sy_pmra,sy_pmraerr,sy_pmdec,sy_pmdecerr,sy_pmsrc,sy_pm_reflink,sy_ujmag,sy_ujmagerr,sy_ujmagsrc,sy_ujmag_reflink,sy_bmag,sy_bmagerr,sy_bmagsrc,sy_bmag_reflink,sy_vmag,sy_vmagerr,sy_vmagsrc,sy_vmag_reflink,sy_rcmag,sy_rcmagerr,sy_rcmagsrc,sy_rcmag_reflink,sy_icmag,sy_icmagerr,sy_icmagsrc,sy_icmag_reflink,sy_jmag,sy_jmagerr,sy_jmagsrc,sy_jmag_reflink,sy_hmag,sy_hmagerr,sy_hmagsrc,sy_hmag_reflink,sy_kmag,sy_kmagmerr,sy_kmagsrc,sy_kmag_reflink,sy_tmag,sy_tmagerr,sy_gaiamag,sy_gaiamagerr,sy_gaiamagsrc,sy_gaiamag_reflink,sy_bpmag,sy_bpmagerr,sy_rpmag,sy_rpmagerr,sy_plx,sy_plxerr,sy_plxsrc,sy_plx_reflink,sy_dist,sy_disterr,sy_distsrc,sy_dist_reflink,ambiguous_dist_fl,st_spectype,st_spectype_reflink,dwarf_fl,st_teff,st_tefferr,st_teffsrc,st_teff_reflink,st_logg,st_loggerr,st_loggsrc,st_logg_reflink,st_loggspec,st_loggspecerr,st_loggspecsrc,st_loggspec_reflink,st_met,st_meterr,st_metsrc,st_met_reflink,st_lum,st_lumerr,st_lumsrc,st_lum_reflink,st_rad,st_raderr,st_radsrc,st_rad_reflink,st_mass,st_masserr,st_masssrc,st_mass_reflink,uncertain_M_flag,st_age,st_ageerr,st_agesrc,st_age_reflink,contaminant_fl,brightest_sep,brightest_Gmag,brightest_id,nearest_sep,nearest_Gmag,nearest_id,known_binary_fl,gaia_binary_fl,wds_comp,wds_sep,wds_deltamag,GCNS_companion,GCNS_sep,GCNS_mag_diff,sy_planets_flag,hostname,HD,Simbad,RAJ2000,DEJ2000,EWHa,u_vsini,vsini,S,u_S,RHK,u_RHK
TIC 166650822,313.784492,-52.118855,313.7851766022099,-52.11924786466661,166650822.0,,6.47735054687497e+18,,2MASS J20550827-5207078,,WDS J20551-5207B,HD 198829B,tic_bright,104.165,0.021,-115.143,0.015,Simbad 2020yCat.1350....0G,2020yCat.1350....0G,,,,,7.61,,TIC tycho2,2019AJ....158..138S,,,,,,,,,,,,,6.367,0.073,TIC,2019AJ....158..138S,6.098,0.057,TIC,2019AJ....158..138S,5.984,0.016,TIC,2019AJ....158..138S,6.795,0.076,10.203531265258787,0.0028392221116837,gaia_dr3,2023A&A...674A...1G,10.761751174926758,0.0180252513079823,9.311932563781738,0.0198114594900056,23.0428,0.0191,Simbad 2020yCat.1350....0G,2020yCat.1350....0G,43.398,0.036,Simbad 2020yCat.1350....0G,2020yCat.1350....0G,0,F:,1978MSS...C02....0H,0,3997.0,17.5,gspspec,2023A&A...674A...1G,4.385963554520378,0.0552277275687158,calculated_from_M_and_R,Calculated Value,4.639999866485596,0.1000001430511474,gspspec,2023A&A...674A...1G,0.2199999988079071,0.0750000067055225,gspspec [M/H],2023A&A...674A...1G,-0.7910281700583767,0.0134542312203263,gaia_dr3_flame,2023A&A...674A...1G,0.8388228710844886,0.0149256271802949,calc_from_L_and_Teff,Calculated Value,0.6240745234993608,0.0761905015572908,TIC_teff_mass_relation,Calculated Value,1,,,,,,3.952187,6.938807,6.477350546874616e+18,3.952187,6.938807,6.477350546874616e+18,1,1,B,4.0,-3.079999999999999,6.477350546874616e+18,3.9522,-3.2647,0,,90712,Simbad,10 27 47.79,-34 23 58.1,2.65,0,10.0,0.41,ok,-4.29,
TIC 1001230963,200.9823430636,54.92526137414,200.98237336533,54.9252590786,1001230963.0,1.563590579345331e+18,1.5635905793471258e+18,,2MASS J13235563+5455292,3850-1385-1,"WDS J13239+5456Aa,Ab",* zet01 UMa,tic_bright,122.467,0.3350000083446502,-22.682,0.7509999871253967,Simbad 2020yCat.1350....0G,2020yCat.1350....0G,2.109999895095825,,Simbad 2002yCat.2237....0D,2002yCat.2237....0D,2.2709999084472656,0.0020000000949949,Simbad 2000A&A...355L..27H,2000A&A...355L..27H,2.220000028610229,0.003000000026077,Simbad 2000A&A...355L..27H,2000A&A...355L..27H,2.0999999046325684,,Simbad 2002yCat.2237....0D,2002yCat.2237....0D,2.119999885559082,,Simbad 2002yCat.2237....0D,2002yCat.2237....0D,1.3200000524520874,0.5320000052452087,Simbad 2003yCat.2246....0C,2003yCat.2246....0C,1.1519999504089355,0.6499999761581421,Simbad 2003yCat.2246....0C,2003yCat.2246....0C,1.6030000448226929,9.996000289916992,Simbad 2003yCat.2246....0C,2003yCat.2246....0C,6.838,0.217,2.282647,0.004912,gaia_dr3,2023A&A...674A...1G,2.968149,0.051627,2.433811,0.027148,40.2133,0.4623,GaiaDR3,2023A&A...674A...1G,24.86739461819846,0.2858804557694381,gaia_plx,2023A&A...674A...1G,0,A1.5Vas,2003AJ....126.2048G,0,9700.0,,Simbad 2016A&A...589A..83G,2016A&A...589A..83G,3.8637682473798254,,calculated_from_M_and_R,Calculated Value,,,,,0.2000000029802322,,Simbad 2016A&A...589A..83G,2016A&A...589A..83G,1.869506853616446,,calc_from_gaia,Calculated Value,3.046930885666768,,calc_from_L_and_Teff,Calculated Value,2.4741488623349,0.3232382553988079,TIC_teff_mass_relation,Calculated Value,1,,,,,1.0,,,,,,,1,0,"Aa,Ab",0.0,0.0,,,,0,,76218,Simbad,08 55 55.68,+36 11 46.4,3.34,1:,26.85,0.38,ok,-4.48,
TIC 903621263,168.52775002035,20.52315626468,,,903621263.0,3.9903205970656645e+18,,,,,,,tic_bright,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.891,0.6,7.32138,,,,,,,,,,,,,,,,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,0.102518,2.571632,3.9903205970659e+18,0.102518,2.571632,3.9903205970659e+18,0,0,,,,,,,0,,28237,Simbad,04 27 46.07,+11 44 11.1,3.67,1,14.8,0.261,ok,-4.55,
TIC 252803603,166.3691,43.5268,166.34205974427476,43.53094856108456,252803603.0,,7.789478144026028e+17,54211.0,2MASS J11052903+4331357,3012-02528-1,WDS J11055+4332A,BD+44  2051,tic_near,-4411.0,8.0,943.0,8.0,TIC tic7,2019AJ....158..138S,11.44,0.01,Simbad 1991A&AS...89..415O,1991A&AS...89..415O,10.27,0.007,Simbad 1991A&AS...89..415O,1991A&AS...89..415O,8.82,0.1,TIC cdwrf,2019AJ....158..138S,7.9,,Simbad 2003AJ....125..984M,2003AJ....125..984M,,,,,5.538,0.019,TIC,2019AJ....158..138S,5.002,0.021,TIC,2019AJ....158..138S,4.769,0.02,TIC,2019AJ....158..138S,6.905,0.032,7.912664890289307,0.0027963944775129,gaia_dr3,2023A&A...674A...1G,8.982041358947754,0.0029507000042077,6.87786340713501,0.0038082465141838,203.8876,0.0332,Simbad 2020yCat.1350....0G,2020yCat.1350....0G,4.9046,0.0007,Simbad 2020yCat.1350....0G,2020yCat.1350....0G,0,M1.0V,2013AJ....145..102L,1,3465.0,4.5,gspspec,2023A&A...674A...1G,4.774405488429365,0.0936099512238188,calculated_from_M_and_R,Calculated Value,4.190000057220459,0.0150001049041748,gspspec,2023A&A...674A...1G,-1.149999976158142,0.0299999713897705,gspspec [M/H],2023A&A...674A...1G,-1.6320247382822144,0.0930711068118375,gaia_dr3_flame,2023A&A...674A...1G,0.423871091124489,0.0454320074006593,calc_from_L_and_Teff,Calculated Value,0.3897673503396832,0.0087705688903107,Mann2019,Calculated Value,0,,,,,,,,,,,,1,1,A,32.0,5.85,7.789476082438643e+17,31.8541,4.3446,0,,98553,Simbad,11 20 11.59,-19 34 40.4,2.18,0,9.04,0.152,ok,-5.01,
TIC 54234694,119.89140262026,20.84394289288,,,54234694.0,6.708533144485339e+17,,39064.0,2MASS J07593391+2050390,1375-01282-1,,HD  65430,tic_near,178.767,0.193,-571.688,0.119,TIC gaia2,2019AJ....158..138S,9.004,,Simbad 2010MNRAS.403.1949K,2010MNRAS.403.1949K,8.494,,Simbad 2010MNRAS.403.1949K,2010MNRAS.403.1949K,7.649,,Simbad 2010MNRAS.403.1949K,2010MNRAS.403.1949K,7.195,,Simbad 2010MNRAS.403.1949K,2010MNRAS.403.1949K,6.776,,Simbad 2010MNRAS.403.1949K,2010MNRAS.403.1949K,6.119,0.018,TIC,2019AJ....158..138S,5.741,0.017,TIC,2019AJ....158..138S,5.639,0.02,TIC,2019AJ....158..138S,6.916,0.006,7.44257,,,,7.8948,,6.87469,,41.687,0.1877,Simbad 2020yCat.1350....0G,2020yCat.1350....0G,23.9883,0.108,Simbad 2020yCat.1350....0G,2020yCat.1350....0G,0,K0V,2010MNRAS.403.1949K,1,5153.0,20.0,Pastel,2022A&A...663A...4S,4.453913787250389,,calculated_from_M_and_R,Calculated Value,4.53,0.06,Pastel,2022A&A...663A...4S,-0.09,0.03,Pastel,2022A&A...663A...4S,-0.2769000840735738,,update_TIC,Calculated Value,0.91218372186081,,calc_from_L_and_Teff,Calculated Value,0.863,,TIC,2019AJ....158..138S,0,,,,,,9.580781,7.456192,6.708533144485339e+17,9.580781,7.456192,6.708533144485339e+17,0,0,,,,,,,0,,105,Simbad,00 05 52.55,-41 45 10.9,3.06,0,18.19,0.675,e,-4.03,e
TIC 334894562,171.794807,-15.648633,,,334894562.0,,3.5603313893379144e+18,55875.0,2MASS J11271075-1538547,6085-00695-1,WDS J11272-1539AB,HD  99565,tic_near,-31.01,2.0,-212.83,2.0,TIC tic7,2019AJ....158..138S,,,,,9.289,0.03,Simbad 2012yCat.1322....0Z,2012yCat.1322....0Z,8.947,0.02,Simbad 2012yCat.1322....0Z,2012yCat.1322....0Z,8.463,0.22,Simbad 2012yCat.1322....0Z,2012yCat.1322....0Z,,,,,6.254,0.019,TIC,2019AJ....158..138S,5.904,0.036,TIC,2019AJ....158..138S,5.752,0.016,TIC,2019AJ....158..138S,6.929,0.017,,,,,,,,,27.82,1.34,TIC hip,2019AJ....158..138S,35.94536304816678,1.731372627050449,TIC plx hip,2019AJ....158..138S,0,G8VFe+0.5,2006AJ....132..161G,1,5274.0,125.0,McDonald2017,2017MNRAS.471..770M,4.234524010464387,0.093319542672651,calculated_from_M_and_R,Calculated Value,4.192,,McDonald2017,2017MNRAS.471..770M,-0.37,,Simbad 2008A&A...485..571J,2008A&A...485..571J,0.0030382433464549,0.066035839511155,update McDonald2017,2017MNRAS.471..770M,1.201964153008787,0.1076883562751361,calc_from_L_and_Teff,Calculated Value,0.9041477676606676,0.1072232616963121,TIC_teff_mass_relation,Calculated Value,0,,,,,,,,,,,,1,0,AB,0.5,0.1099999999999994,,,,0,,20385,Simbad,03 16 40.67,-03 31 48.9,3.54,1,62.77,0.346,ok,-4.34,
TIC 371477593,343.002371,57.716817,,,371477593.0,,,112915.0,2MASS J22520056+5743004,3992-00842-1,WDS J22520+5743AB,HD 216448,tic_near,-93.0,8.0,-220.0,8.0,TIC tic7,2019AJ....158..138S,,,,,8.602,0.0,TIC apassdr9,2019AJ....158..138S,8.01,0.03,TIC hipvmag,2019AJ....158..138S,8.58,0.16,Simbad 2012yCat.1322....0Z,2012yCat.1322....0Z,,,,,6.09,0.021,TIC,2019AJ....158..138S,5.611,0.021,TIC,2019AJ....158..138S,5.482,0.017,TIC,2019AJ....158..138S,6.959,0.03,,,,,,,,,41.88,0.95,TIC hip,2019AJ....158..138S,23.87774594078319,0.5416394136519586,TIC plx hip,2019AJ....158..138S,0,K3V,2003AJ....126.2048G,1,4591.0,125.0,McDonald2017,2017MNRAS.471..770M,4.29275802211821,0.0772722052188575,calculated_from_M_and_R,Calculated Value,4.23,,McDonald2017,2017MNRAS.471..770M,,,,,-0.3914832081602148,0.0379982351996462,update McDonald2017,2017MNRAS.471..770M,1.007155329563035,0.0703502543546326,calc_from_L_and_Teff,Calculated Value,0.7259108793151561,0.0799862155439802,TIC_teff_mass_relation,Calculated Value,0,,,,,,3.60881,8.176756,2.0071761760834086e+18,3.60881,8.176756,2.0071761760834086e+18,1,0,AB,0.4,0.7300000000000004,,,,0,,32850,Simbad,05 06 42.23,+14 26 46.2,2.14,0,11.68,0.248,ok,-4.75,
TIC 180872237,16.007829,-40.530724,,,180872237.0,,,,2MASS J01040187-4031506,,,,tic_bright,,,,,,,,,,,7.72,,TIC tycho2,2019AJ....158..138S,,,,,,,,,,,,,6.605,0.056,TIC,2019AJ....158..138S,6.386,0.063,TIC,2019AJ....158..138S,6.336,9.998,TIC,2019AJ....158..138S,6.997,3.53,,,,,,,,,,,,,,,,,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,4.498335,7.208007,4.988043149195249e+18,1.170707,10.98426,4.988043149195249e+18,0,0,,,,,,,0,,178450,Simbad,19 07 32.38,+30 15 16.1,3.3,1,27.11,0.797,ok,-4.11,
TIC 284322437,99.88800998461,28.26312858969,,,284322437.0,3.3861230834036234e+18,,31852.0,2MASS J06393312+2815475,1892-00778-1,WDS J06396+2816AB,*  54 Aur,tic_near,-7.3,1.6,-9.3,1.5,TIC tycho2,2019AJ....158..138S,5.25,,Simbad 2003AJ....125.2531R,2003AJ....125.2531R,7.685,0.146,TIC apassdr9,2019AJ....158..138S,6.022,0.023,TIC sirful,2019AJ....158..138S,,,,,,,,,6.114,0.024,TIC,2019AJ....158..138S,6.165,0.034,TIC,2019AJ....158..138S,6.182,0.017,TIC,2019AJ....158..138S,7.015,0.044,6.90307,,,,5.96817,,6.09076,,4.6,1.21,TIC hip,2019AJ....158..138S,43.4528,,TIC hip,2019AJ....158..138S,0,B7III,,1,14150.0,,Simbad 2005A&A...444..941P,2005A&A...444..941P,4.789170490331633,,calculated_from_M_and_R,Calculated Value,,,,,,,,,1.8083636434594537,,Pecaut_and_Mamajek_2013,Calculated Value,1.3345092452523644,,calc_from_L_and_Teff,Calculated Value,3.997109416252593,0.4632207923312673,TIC_teff_mass_relation,Calculated Value,0,,,,,,0.195107,6.232574,3.3861230834036234e+18,0.195107,6.232574,3.3861230834036234e+18,1,0,AB,0.8,1.6399999999999997,,,,0,,172649,Simbad,18 39 42.12,+37 59 35.2,3.01,0,11.55,0.278,ok,-4.48,
TIC 470566146,84.308634,43.646587,,,470566146.0,,,,2MASS J05371407+4338477,2922-02012-1,WDS J05372+4339AB,HD  36928,tic_bright,1.5,0.9,-4.2,1.0,TIC tic7,2019AJ....158..138S,,,,,9.2,0.02,Simbad 2000A&A...355L..27H,2000A&A...355L..27H,8.15,0.01,Simbad 2000A&A...355L..27H,2000A&A...355L..27H,,,,,,,,,6.133,0.021,TIC,2019AJ....158..138S,5.606,0.031,TIC,2019AJ....158..138S,5.531,0.027,TIC,2019AJ....158..138S,7.051,0.031,,,,,,,,,,,,,,,,,0,K0,1993yCat.3135....0C,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,0.195793,8.487093,1.9703867274874726e+17,0.195793,8.487093,1.9703867274874726e+17,1,0,AB,0.4,0.0099999999999997,,,,0,,6963,Simbad,01 10 41.92,+42 55 54.7,2.05,0,12.58,0.226,ok,-4.75,
TIC 92357813,51.968372,-19.804493,,,92357813.0,5.101578445000656e+18,,16134.0,2MASS J03275236-1948165,5876-00955-1,,HD  21531,tic_bright,538.91,2.0,306.82,2.0,TIC tic7,2019AJ....158..138S,10.995,,Simbad 2010MNRAS.403.1949K,2010MNRAS.403.1949K,9.712,,Simbad 2010MNRAS.403.1949K,2010MNRAS.403.1949K,8.367,,Simbad 2010MNRAS.403.1949K,2010MNRAS.403.1949K,7.548,,Simbad 2010MNRAS.403.1949K,2010MNRAS.403.1949K,6.818,,Simbad 2010MNRAS.403.1949K,2010MNRAS.403.1949K,5.888,0.017,TIC,2019AJ....158..138S,5.251,0.024,TIC,2019AJ....158..138S,5.068,0.021,TIC,2019AJ....158..138S,7.053,0.028,,,,,,,,,80.04,0.99,Simbad 2007A&A...474..653V,2007A&A...474..653V,12.49,0.15,Simbad 2010MNRAS.403.1949K,2010MNRAS.403.1949K,0,K5V,1988MSS...C04....0H,1,4231.0,50.0,Pastel,2022A&A...663A...4S,4.342868014697077,0.0640966732984073,calculated_from_M_and_R,Calculated Value,4.67,0.1,Pastel,2022A&A...663A...4S,0.42,0.05,Pastel,2022A&A...663A...4S,-0.6237011694152229,0.034179617799868,update McDonald2017,2017MNRAS.471..770M,0.9076449788975935,0.0416637462239992,calc_from_L_and_Teff,Calculated Value,0.6616562304128198,0.076460214090441,TIC_teff_mass_relation,Calculated Value,0,,,,,,9.908948,7.812197,5.101578445000656e+18,9.908948,7.812197,5.101578445000656e+18,0,0,,,,,,,0,,377,Simbad,00 08 25.74,+06 37 00.5,2.34,0,12.03,0.348,ok,-4.41,
TIC 1179719919,229.25129664972,-9.38299968567,229.25128229269,-9.38300332857,1179719919.0,6.31954265945935e+18,6.319542659461083e+18,74785.0,2MASS J15170043-0922584,5585-1014-1,,* bet Lib,tic_bright,-98.1,0.1800000071525573,-19.65,0.1500000059604644,Simbad 2007A&A...474..653V,2007A&A...474..653V,2.140000104904175,,Simbad 2002yCat.2237....0D,2002yCat.2237....0D,2.509999990463257,,Simbad 2002yCat.2237....0D,2002yCat.2237....0D,2.619999885559082,,Simbad 2002yCat.2237....0D,2002yCat.2237....0D,2.6700000762939453,,Simbad 2002yCat.2237....0D,2002yCat.2237....0D,2.759999990463257,,Simbad 2002yCat.2237....0D,2002yCat.2237....0D,2.7699999809265137,,Simbad 2002yCat.2237....0D,2002yCat.2237....0D,2.799999952316284,,Simbad 2002yCat.2237....0D,2002yCat.2237....0D,2.819999933242798,,Simbad 2002yCat.2237....0D,2002yCat.2237....0D,7.091,0.6,2.634658,0.007793,gaia_dr3,2023A&A...674A...1G,3.076019,0.050642,2.726353,0.021403,,,,,,,,,0,B8Vn,1965MNRAS.130..281B,0,13250.0,,Simbad 1995A&AS..110..553S,1995A&AS..110..553S,3.82885050172382,,calculated_from_M_and_R,Calculated Value,,,,,,,,,2.615919555331517,0.4342944819032518,McDonald2017,2017MNRAS.471..770M,3.856387495410656,,calc_from_L_and_Teff,Calculated Value,3.657162065640288,0.4345031915001746,TIC_teff_mass_relation,Calculated Value,1,,,,,1.0,,,,,,,1,0,,,,,,,0,,9472,Simbad,01 33 19.03,+23 58 32.1,2.28,1,19.33,0.277,ok,-4.59,
TIC 871982,130.466528,-28.20424,,,871982.0,,,,2MASS J08415196-2812152,6583-00028-1,WDS J08419-2812AB,HD  74233,tic_bright,-17.3,1.5,3.6,1.5,TIC tic7,2019AJ....158..138S,,,,,9.17,0.02,Simbad 2000A&A...355L..27H,2000A&A...355L..27H,8.95,0.01,Simbad 2000A&A...355L..27H,2000A&A...355L..27H,,,,,,,,,8.458,0.024,TIC,2019AJ....158..138S,8.422,0.023,TIC,2019AJ....158..138S,8.402,0.025,TIC,2019AJ....158..138S,7.096,0.015,,,,,,,,,,,,,,,,,0,A4IV/V,1982MSS...C03....0H,1,7744.761759083211,,Pecaut_and_Mamajek_2013,Calculated Value,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,0.234861,9.459059,5.645896314900767e+18,0.234861,9.459059,5.645896314900767e+18,1,0,AB,3.5,6.02,,,,0,,163621,Simbad,17 55 24.69,+36 11 19.7,0.96,0,10.0,0.768,ok,-4.26,c
TIC 408816164,121.09686173551,12.28907404527,,,408816164.0,6.530327048661928e+17,,39495.0,2MASS J08042313+1217226,0789-00762-1,WDS J08044+1217AB,HD  66509,tic_bright,78.06,1.81,-148.05,1.96,Simbad 2007A&A...474..653V,2007A&A...474..653V,,,,,8.6,0.0,TIC apassdr9,2019AJ....158..138S,7.82,0.03,TIC hipvmag,2019AJ....158..138S,,,,,,,,,6.249,0.018,TIC,2019AJ....158..138S,5.83,0.031,TIC,2019AJ....158..138S,5.734,0.02,TIC,2019AJ....158..138S,7.115,0.007,7.65428,,,,8.04167,,6.99508,,30.12,1.43,Simbad 2007A&A...474..653V,2007A&A...474..653V,33.200531208499335,1.5762536397129498,Simbad plx 2007A&A...474..653V,2007A&A...474..653V,0,K0V,1981ApJS...45..437A,1,5141.0,,TIC,2019AJ....158..138S,4.274725421375128,,calculated_from_M_and_R,Calculated Value,,,,,-0.4,,gcs_reanalysis,2011A&A...530A.138C,-0.1134933822278036,,gcs_Fbol,Calculated Value,1.1061416517703868,,calc_from_L_and_Teff,Calculated Value,0.84,0.02,gcs_reanalysis,2011A&A...530A.138C,0,12.38,1.7650000000000006,gcs_reanalysis,2011A&A...530A.138C,,0.214549,8.262668,6.530327048668785e+17,0.214549,8.262668,6.530327048668785e+17,1,0,AB,0.5,0.3699999999999992,,,,0,,129333,Simbad,14 39 00.26,+64 17 30.0,2.37,1,22.01,0.515,ok,-4.2,
TIC 506798310,276.33723269637,-20.54170256798,,,506798310.0,4.091210409677973e+18,,,,6274-1663-2,WDS J18254-2033B,*  21 Sgr B,tic_bright,20.1,3.4,-22.7,3.2,Simbad 2000A&A...355L..27H,2000A&A...355L..27H,,,,,7.68,0.02,Simbad 2000A&A...355L..27H,2000A&A...355L..27H,7.39,0.01,Simbad 2000A&A...355L..27H,2000A&A...355L..27H,,,,,,,,,,,,,,,,,,,,,7.132,0.039,7.26438,,,,6.1386,,5.86874,,,,,,,,,,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,1.585339,4.336602,4.0912104097168886e+18,1.585339,4.336602,4.0912104097168886e+18,1,0,B,1.7,-2.3999999999999995,,,,0,,70516,Simbad,08 24 15.67,+44 56 59.2,3.24,1:,29.97,0.336,ok,-4.44,
TIC 414587194,336.9978,57.6959,336.9913860924365,57.69410078047842,414587194.0,,2.0078763244720983e+18,,2MASS J22275958+5741453,3991-92-2,WDS J22280+5742B,HD 239960B,tic_near,-870.0,8.0,-471.0,8.0,TIC tic7,2019AJ....158..138S,,,,,,,,,9.59,0.1,TIC cdwrf,2019AJ....158..138S,,,,,,,,,5.575,0.027,TIC,2019AJ....158..138S,5.038,0.034,TIC,2019AJ....158..138S,4.777,0.029,TIC,2019AJ....158..138S,7.151,0.035,9.980164527893066,0.0045659130998052,gaia_dr3,2023A&A...674A...1G,10.837820053100586,0.1314316514042047,7.515682697296143,0.0805101382820285,249.9668,0.7414,Simbad 2018yCat.1345....0G,2018yCat.1345....0G,4.0005,0.0118,Simbad 2018yCat.1345....0G,2018yCat.1345....0G,0,M4V,2002AJ....123.2002H,1,3620.0,,Simbad 1998MNRAS.299..753Z,1998MNRAS.299..753Z,5.431581268260548,,calculated_from_M_and_R,Calculated Value,,,,,-0.25,,Simbad 1998MNRAS.299..753Z,1998MNRAS.299..753Z,-2.29687579435678,,update_TIC,Calculated Value,0.1806332128425729,,calc_from_L_and_Teff,Calculated Value,0.3214466130599901,0.0071668024783495,Mann2019,Calculated Value,0,,,,,,1.420096,8.669386,2.007876324466455e+18,1.420096,8.669386,2.007876324466455e+18,1,1,B,2.1,-1.4800000000000004,,,,0,,85301,Simbad,09 52 16.77,+49 11 26.9,2.63,0,10.0,0.301,ok,-4.57,
TIC 289643770,263.73417450561,12.55903982525,,,289643770.0,,,86032.0,2MASS J17345606+1233361,1000-02508-1,WDS J17349+1234AB,* alf Oph,tic_bright,108.07,0.87,-221.57,0.8,Simbad 2007A&A...474..653V,2007A&A...474..653V,2.32,,Simbad 2002yCat.2237....0D,2002yCat.2237....0D,2.22,,Simbad 2002yCat.2237....0D,2002yCat.2237....0D,2.07,,Simbad 2002yCat.2237....0D,2002yCat.2237....0D,1.93,,Simbad 2002yCat.2237....0D,2002yCat.2237....0D,1.85,,Simbad 2002yCat.2237....0D,2002yCat.2237....0D,1.833,0.28,TIC,2019AJ....158..138S,1.718,0.176,TIC,2019AJ....158..138S,1.683,0.206,TIC,2019AJ....158..138S,7.179,0.048,,,,,,,,,67.13,1.06,Simbad 2007A&A...474..653V,2007A&A...474..653V,14.8964695367198,0.2352190929379262,Simbad plx 2007A&A...474..653V,2007A&A...474..653V,0,A5IVnn,2001AJ....121.2148G,0,7899.2,,TIC,2019AJ....158..138S,3.874813748578696,,calculated_from_M_and_R,Calculated Value,,,,,,,,,1.3847212118738377,0.3341091915263953,update McDonald2017,2017MNRAS.471..770M,2.629341711330246,,calc_from_L_and_Teff,Calculated Value,1.889905910915628,0.2926947931793504,TIC_teff_mass_relation,Calculated Value,1,,,,,,,,,,,,1,0,AB,0.3,2.9,,,,0,,59711,Simbad,07 30 40.02,-15 59 40.3,2.07,0,10.0,0.178,ok,-4.89,
TIC 471012596,258.0325,45.6661,,,471012596.0,1.3646688254334548e+18,,84140.0,2MASS J17120780+4539587,3501-01952-1,WDS J17121+4540AB,HD 155876,tic_near,238.0,8.0,-1582.0,8.0,TIC tic7,2019AJ....158..138S,,,,,10.25,,Simbad 2012yCat.1322....0Z,2012yCat.1322....0Z,9.523,0.01,Simbad 2012yCat.1322....0Z,2012yCat.1322....0Z,9.3,,Simbad 2005AJ....129.1483L,2005AJ....129.1483L,,,,,5.552,0.03,TIC,2019AJ....158..138S,5.066,0.016,TIC,2019AJ....158..138S,4.834,0.023,TIC,2019AJ....158..138S,7.181,0.033,,,,,,,,,158.17,3.26,TIC hip,2019AJ....158..138S,6.32231143706139,0.130307487417463,TIC plx hip,2019AJ....158..138S,0,M3V,2003AJ....126.2048G,1,3462.0,,Simbad 2014MNRAS.443.2561G,2014MNRAS.443.2561G,4.996155720631175,,calculated_from_M_and_R,Calculated Value,,,,,,,,,-1.7758022238254614,0.0404733884105195,update_TIC,Calculated Value,0.3598300306785144,,calc_from_L_and_Teff,Calculated Value,0.4680399292558726,0.0104839323754304,Mann2019,Calculated Value,0,,,,,,,,,,,,1,0,AB,0.7,0.2300000000000004,,,,0,,37216,Simbad,05 39 52.33,+52 53 50.8,1.92,0,10.0,0.388,ok,-4.46,
TIC 421843457,217.770731,6.435242,,,421843457.0,,,,2MASS J14310497+0626068,,,,tic_bright,,,,,,,,,,,,,,,,,,,,,,,,,,,6.689,9.998,TIC,2019AJ....158..138S,17.013,,TIC,2019AJ....158..138S,16.01,0.392,TIC,2019AJ....158..138S,7.189,0.75,,,,,,,,,,,,,,,,,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,0,0,,,,,,,0,,60737,Simbad,07 38 16.44,+47 44 55.5,2.95,0,11.09,0.355,ok,-4.41,
TIC 620343864,30.91378261772,25.93577744748,,,620343864.0,1.0559998724485606e+17,,,,1761-2538-2,WDS J02037+2556B,*  10 Ari B,tic_near,132.993,0.63,28.9,0.519,TIC gaia2,2019AJ....158..138S,,,,,8.355,0.017,Simbad 2000A&A...355L..27H,2000A&A...355L..27H,7.8,0.012,Simbad 2000A&A...355L..27H,2000A&A...355L..27H,,,,,,,,,,,,,,,,,,,,,7.216,0.6,7.64585,,,,,,,,22.8091,0.5667,TIC gaia2,2019AJ....158..138S,43.8375,1.0984,TIC bj2018,2019AJ....158..138S,0,F9V,1976AJ.....81..245E,1,6026.926251357111,,Pecaut_and_Mamajek_2013,Calculated Value,4.463073366929601,,calculated_from_M_and_R,Calculated Value,,,,,,,,,0.0980813107551979,,Pecaut_and_Mamajek_2013,Calculated Value,1.0268370863579843,,calc_from_L_and_Teff,Calculated Value,1.116885958683108,0.1353173108910549,TIC_teff_mass_relation,Calculated Value,0,,,,,,2.672881,5.676262,1.055999872453042e+17,2.17777,,1.0559998724545114e+17,1,0,B,1.3,-2.05,,,,0,,132173,Simbad,14 58 30.53,-28 42 34.0,3.75,0,10.0,0.32,ok,-4.41,
